time,open,high,low,close,tick_volume,spread,real_volume
2025-01-14 17:00:00,1930.29,1948.62,1915.72,1923.07,1792,54,0
2025-01-14 18:00:00,1923.68,1946.89,1912.81,1945.43,1788,54,0
2025-01-14 19:00:00,1945.35,1953.15,1909.28,1914.84,1778,54,0
2025-01-14 20:00:00,1914.35,1918.19,1897.39,1914.97,1791,54,0
2025-01-14 21:00:00,1914.98,1929.94,1900.05,1919.3,1783,54,0
2025-01-14 22:00:00,1919.55,1944.34,1900.18,1928.04,1789,54,0
2025-01-14 23:00:00,1928.29,1974.11,1924.88,1972.78,1784,54,0
2025-01-15 00:00:00,1971.85,1983.14,1943.33,1967.28,1789,54,0
2025-01-15 01:00:00,1967.47,1978.45,1954.82,1965.37,1795,54,0
2025-01-15 02:00:00,1964.9,1989.07,1955.18,1959.03,1787,54,0
2025-01-15 03:00:00,1958.49,1969.21,1939.29,1953.3,1791,54,0
2025-01-15 04:00:00,1953.33,1975.25,1950.78,1955.44,1786,54,0
2025-01-15 05:00:00,1956.36,1993.85,1951.74,1984.45,1790,54,0
2025-01-15 06:00:00,1985.17,2036.82,1984.72,2028.46,1787,54,0
2025-01-15 07:00:00,2026.79,2048.4,2018.01,2030.95,1783,54,0
2025-01-15 08:00:00,2031.23,2049.62,2016.03,2020.37,1785,54,0
2025-01-15 09:00:00,2019.71,2081.37,2017.9,2073.84,1789,54,0
2025-01-15 10:00:00,2074.7,2101.87,2073.74,2087.77,1790,54,0
2025-01-15 11:00:00,2087.8,2105.89,2079.7,2079.7,1788,54,0
2025-01-15 12:00:00,2079.38,2090.6,2070.09,2073.9,1788,54,0
2025-01-15 13:00:00,2074.2,2081.31,2045.68,2063.88,1786,54,0
2025-01-15 14:00:00,2064.31,2075.21,2039.18,2039.64,1785,54,0
2025-01-15 15:00:00,2040.2,2060.3,2028.93,2046.12,1787,54,0
2025-01-15 16:00:00,2045.81,2059.28,2025.07,2033.04,1788,54,0
2025-01-15 17:00:00,2032.96,2059.41,2025.45,2039.9,1791,54,0
2025-01-15 18:00:00,2040.94,2058.45,2036.31,2039.48,1787,54,0
2025-01-15 19:00:00,2039.71,2062.09,2015.5,2015.5,1785,54,0
2025-01-15 20:00:00,2015.45,2023.84,1998.0,2007.93,1786,54,0
2025-01-15 21:00:00,2006.7,2007.01,1982.98,1994.84,1789,54,0
2025-01-15 22:00:00,1995.27,2013.61,1986.38,2004.9,1783,54,0
2025-01-15 23:00:00,2005.93,2008.18,1989.71,1993.15,1789,54,0
2025-01-16 00:00:00,1993.95,1997.79,1974.05,1984.97,1788,54,0
2025-01-16 01:00:00,1984.25,1985.79,1938.46,1938.76,1786,54,0
2025-01-16 02:00:00,1939.51,1958.79,1921.12,1936.53,1786,54,0
2025-01-16 03:00:00,1937.64,1939.97,1917.76,1918.64,1787,54,0
2025-01-16 04:00:00,1918.66,1934.93,1886.5,1891.67,1784,54,0
2025-01-16 05:00:00,1891.68,1927.34,1888.92,1919.72,1792,54,0
2025-01-16 06:00:00,1920.45,1926.84,1890.95,1892.83,1787,54,0
2025-01-16 07:00:00,1892.73,1896.64,1870.89,1887.08,1783,54,0
2025-01-16 08:00:00,1887.28,1888.39,1859.46,1872.72,1785,54,0
2025-01-16 09:00:00,1872.73,1908.76,1867.42,1893.3,1790,54,0
2025-01-16 10:00:00,1892.93,1930.34,1891.65,1928.76,1792,54,0
2025-01-16 11:00:00,1928.65,1952.09,1918.57,1923.58,1790,54,0
2025-01-16 12:00:00,1923.31,1923.86,1881.61,1882.0,1785,54,0
2025-01-16 13:00:00,1882.42,1883.97,1853.58,1865.71,1787,54,0
2025-01-16 14:00:00,1865.97,1873.75,1839.69,1840.41,1785,54,0
2025-01-16 15:00:00,1840.67,1868.72,1831.05,1860.81,1783,54,0
2025-01-16 16:00:00,1860.1,1860.1,1827.31,1839.91,1786,54,0
2025-01-16 17:00:00,1839.68,1841.18,1808.07,1821.98,1788,54,0
2025-01-16 18:00:00,1821.33,1839.29,1803.37,1839.29,1780,54,0
2025-01-16 19:00:00,1838.61,1863.91,1827.6,1863.44,1777,54,0
2025-01-16 20:00:00,1863.7,1866.86,1838.22,1841.33,1787,54,0
2025-01-16 21:00:00,1841.59,1861.88,1841.59,1856.7,1787,54,0
2025-01-16 22:00:00,1857.19,1874.76,1845.52,1871.29,1780,54,0
2025-01-16 23:00:00,1871.53,1885.79,1859.48,1878.44,1791,54,0
2025-01-17 00:00:00,1878.11,1887.77,1863.06,1887.77,1785,54,0
2025-01-17 01:00:00,1888.27,1897.35,1872.13,1884.57,1785,54,0
2025-01-17 02:00:00,1883.9,1906.66,1883.9,1894.03,1790,54,0
2025-01-17 03:00:00,1893.46,1894.34,1851.94,1856.54,1782,54,0
2025-01-17 04:00:00,1856.68,1884.6,1852.96,1874.41,1787,54,0
2025-01-17 05:00:00,1874.5,1895.33,1869.08,1879.0,1780,54,0
2025-01-17 06:00:00,1880.32,1880.97,1837.96,1841.56,1785,54,0
2025-01-17 07:00:00,1842.05,1863.17,1837.82,1849.35,1786,54,0
2025-01-17 08:00:00,1849.84,1879.11,1846.68,1871.3,1784,54,0
2025-01-17 09:00:00,1871.34,1904.29,1870.63,1883.74,1784,54,0
2025-01-17 10:00:00,1883.82,1902.45,1875.48,1883.66,1779,54,0
2025-01-17 11:00:00,1883.5,1887.31,1860.8,1863.74,1788,54,0
2025-01-17 12:00:00,1864.3,1884.73,1861.22,1882.02,1784,54,0
2025-01-17 13:00:00,1881.87,1889.45,1867.3,1883.03,1786,54,0
2025-01-17 14:00:00,1883.16,1889.48,1866.99,1883.94,1790,54,0
2025-01-17 15:00:00,1883.41,1898.31,1870.01,1885.34,1783,54,0
2025-01-17 16:00:00,1885.24,1913.72,1882.76,1887.85,1787,54,0
2025-01-17 17:00:00,1887.29,1914.37,1883.14,1909.56,1784,54,0
2025-01-17 18:00:00,1909.41,1936.25,1903.81,1912.51,1785,54,0
2025-01-17 19:00:00,1912.4,1915.52,1874.72,1875.26,1788,54,0
2025-01-17 20:00:00,1875.75,1892.93,1871.09,1890.85,1789,54,0
2025-01-17 21:00:00,1890.54,1905.93,1879.82,1895.74,1791,54,0
2025-01-17 22:00:00,1896.34,1899.77,1862.07,1867.33,1785,54,0
2025-01-17 23:00:00,1867.65,1875.29,1839.08,1842.07,1781,54,0
2025-01-18 00:00:00,1841.5,1880.97,1834.42,1873.88,1788,54,0
2025-01-18 01:00:00,1874.08,1909.67,1864.75,1891.28,1789,54,0
2025-01-18 02:00:00,1890.52,1907.86,1885.42,1901.98,1788,54,0
2025-01-18 03:00:00,1901.6,1919.57,1891.44,1911.01,1788,54,0
2025-01-18 04:00:00,1910.64,1944.03,1905.03,1930.49,1787,54,0
2025-01-18 05:00:00,1929.84,1951.92,1926.82,1930.88,1779,54,0
2025-01-18 06:00:00,1930.43,1961.81,1928.45,1938.61,1788,54,0
2025-01-18 07:00:00,1938.17,1938.17,1909.33,1918.63,1787,54,0
2025-01-18 08:00:00,1918.53,1937.9,1913.8,1928.21,1779,54,0
2025-01-18 09:00:00,1927.75,1934.12,1913.97,1930.9,1788,54,0
2025-01-18 10:00:00,1930.33,1942.25,1924.29,1927.49,1785,54,0
2025-01-18 11:00:00,1927.25,1931.92,1890.1,1895.06,1789,54,0
2025-01-18 12:00:00,1895.44,1904.35,1876.31,1878.05,1783,54,0
2025-01-18 13:00:00,1878.06,1881.93,1848.37,1870.1,1791,54,0
2025-01-18 14:00:00,1870.17,1881.08,1850.65,1853.93,1785,54,0
2025-01-18 15:00:00,1853.73,1881.72,1850.12,1861.85,1785,54,0
2025-01-18 16:00:00,1861.77,1886.06,1841.66,1883.44,1785,54,0
2025-01-18 17:00:00,1883.38,1908.88,1879.63,1908.43,1788,54,0
2025-01-18 18:00:00,1909.12,1932.39,1906.99,1928.51,1789,54,0
2025-01-18 19:00:00,1928.14,1934.93,1858.23,1858.23,1790,54,0
2025-01-18 20:00:00,1857.98,1871.39,1841.77,1851.32,1782,54,0
2025-01-18 21:00:00,1851.88,1857.77,1825.26,1832.54,1785,54,0
2025-01-18 22:00:00,1832.42,1834.6,1806.91,1815.12,1785,54,0
2025-01-18 23:00:00,1814.36,1825.62,1803.83,1820.66,1781,54,0
2025-01-19 00:00:00,1820.52,1822.27,1782.69,1794.51,1784,54,0
2025-01-19 01:00:00,1794.47,1798.17,1742.23,1750.32,1673,54,0
2025-01-19 02:00:00,1750.16,1770.57,1744.1,1754.27,1788,54,0
2025-01-19 03:00:00,1754.53,1772.78,1741.68,1772.07,1774,54,0
2025-01-19 04:00:00,1772.31,1791.09,1769.86,1780.78,1788,54,0
2025-01-19 05:00:00,1780.89,1786.08,1761.95,1783.8,1786,54,0
2025-01-19 06:00:00,1784.23,1787.22,1744.68,1747.55,1784,54,0
2025-01-19 07:00:00,1747.28,1750.67,1728.88,1734.25,1788,54,0
2025-01-19 08:00:00,1734.69,1746.16,1718.57,1727.49,1782,54,0
2025-01-19 09:00:00,1727.34,1742.15,1720.67,1736.65,1781,54,0
2025-01-19 10:00:00,1736.64,1746.08,1714.68,1730.89,1781,54,0
2025-01-19 11:00:00,1730.38,1753.44,1719.39,1752.64,1777,54,0
2025-01-19 12:00:00,1752.33,1784.69,1750.79,1776.68,1792,54,0
2025-01-19 13:00:00,1778.08,1780.39,1762.36,1777.46,1788,54,0
2025-01-19 14:00:00,1777.57,1780.58,1742.19,1748.45,1791,54,0
2025-01-19 15:00:00,1748.86,1759.66,1736.31,1742.94,1782,54,0
2025-01-19 16:00:00,1742.91,1756.6,1729.95,1732.99,1786,54,0
2025-01-19 17:00:00,1733.33,1746.74,1727.23,1736.76,1777,54,0
2025-01-19 18:00:00,1737.38,1759.8,1734.78,1758.54,1783,54,0
2025-01-19 19:00:00,1758.47,1789.26,1750.61,1780.67,1782,54,0
2025-01-19 20:00:00,1780.74,1780.74,1743.74,1750.09,1793,54,0
2025-01-19 21:00:00,1749.73,1750.18,1713.63,1730.08,1785,54,0
2025-01-19 22:00:00,1730.14,1731.86,1687.27,1691.96,1792,54,0
2025-01-19 23:00:00,1692.12,1703.71,1673.25,1699.13,1787,54,0
2025-01-20 00:00:00,1699.82,1699.82,1654.31,1654.56,1776,54,0
2025-01-20 01:00:00,1655.3,1657.44,1640.11,1649.03,1783,54,0
2025-01-20 02:00:00,1648.7,1667.3,1634.14,1667.3,1787,47,0
2025-01-20 03:00:00,1668.37,1671.21,1625.43,1630.85,1787,47,0
2025-01-20 04:00:00,1630.78,1673.16,1630.78,1669.18,1782,47,0
2025-01-20 05:00:00,1668.95,1689.9,1664.87,1689.52,1783,47,0
2025-01-20 06:00:00,1689.44,1700.64,1673.53,1678.99,1792,47,0
2025-01-20 07:00:00,1678.91,1690.59,1660.2,1684.68,1781,47,0
2025-01-20 08:00:00,1684.43,1714.78,1684.43,1703.4,1782,47,0
2025-01-20 09:00:00,1702.62,1702.62,1662.09,1664.3,1778,47,0
2025-01-20 10:00:00,1663.65,1668.38,1639.75,1660.81,1784,47,0
2025-01-20 11:00:00,1660.58,1683.07,1656.01,1675.05,1781,47,0
2025-01-20 12:00:00,1675.33,1682.31,1657.48,1677.2,1787,47,0
2025-01-20 13:00:00,1677.21,1696.46,1676.96,1688.86,1784,47,0
2025-01-20 14:00:00,1688.34,1699.0,1682.12,1690.1,1784,47,0
2025-01-20 15:00:00,1690.43,1690.99,1665.56,1680.13,1780,47,0
2025-01-20 16:00:00,1680.13,1705.78,1675.63,1699.68,1779,47,0
2025-01-20 17:00:00,1699.83,1704.91,1667.88,1682.76,1787,47,0
2025-01-20 18:00:00,1683.24,1693.54,1656.47,1657.8,1789,47,0
2025-01-20 19:00:00,1657.95,1661.08,1619.64,1631.11,1782,47,0
2025-01-20 20:00:00,1631.09,1635.73,1620.51,1633.57,1785,47,0
2025-01-20 21:00:00,1633.15,1638.82,1616.19,1631.37,1790,47,0
2025-01-20 22:00:00,1631.05,1637.26,1622.34,1623.06,1785,47,0
2025-01-20 23:00:00,1622.98,1644.46,1620.44,1628.77,1785,47,0
2025-01-21 00:00:00,1628.55,1632.83,1604.82,1623.86,1777,47,0
2025-01-21 01:00:00,1624.11,1646.31,1616.46,1616.46,1782,47,0
2025-01-21 02:00:00,1616.05,1630.68,1600.36,1630.68,1781,47,0
2025-01-21 03:00:00,1630.36,1641.53,1621.13,1633.37,1782,47,0
2025-01-21 04:00:00,1633.39,1636.87,1602.42,1614.61,1777,47,0
2025-01-21 05:00:00,1614.81,1620.25,1605.09,1616.91,1784,47,0
2025-01-21 06:00:00,1617.6,1642.96,1616.71,1639.52,1778,47,0
2025-01-21 07:00:00,1638.92,1649.97,1624.13,1627.85,1777,47,0
2025-01-21 08:00:00,1627.44,1628.53,1599.42,1603.86,1781,47,0
2025-01-21 09:00:00,1604.02,1623.5,1593.41,1617.4,1773,47,0
2025-01-21 10:00:00,1617.95,1620.21,1590.36,1617.13,1779,47,0
2025-01-21 11:00:00,1616.92,1618.62,1601.74,1607.68,1780,47,0
2025-01-21 12:00:00,1607.77,1627.24,1606.98,1615.59,1787,47,0
2025-01-21 13:00:00,1615.17,1627.85,1609.33,1626.57,1785,47,0
2025-01-21 14:00:00,1626.65,1628.07,1605.08,1624.71,1779,47,0
2025-01-21 15:00:00,1624.92,1641.76,1620.53,1622.19,1778,47,0
2025-01-21 16:00:00,1622.46,1638.78,1613.23,1615.99,1773,47,0
2025-01-21 17:00:00,1616.46,1635.45,1612.84,1620.27,1780,47,0
2025-01-21 18:00:00,1620.01,1637.86,1602.5,1637.86,1779,47,0
2025-01-21 19:00:00,1637.7,1664.67,1634.05,1662.64,1786,47,0
2025-01-21 20:00:00,1662.61,1683.46,1662.26,1680.23,1783,47,0
2025-01-21 21:00:00,1680.02,1724.15,1668.27,1719.57,1787,47,0
2025-01-21 22:00:00,1719.81,1724.66,1700.92,1704.74,1785,47,0
2025-01-21 23:00:00,1704.5,1718.2,1697.76,1710.79,1788,47,0
2025-01-22 00:00:00,1711.53,1749.74,1708.89,1746.55,1788,47,0
2025-01-22 01:00:00,1747.43,1757.99,1740.52,1753.77,1783,47,0
2025-01-22 02:00:00,1753.53,1753.53,1734.51,1740.7,1780,47,0
2025-01-22 03:00:00,1740.04,1746.85,1723.64,1730.78,1779,47,0
2025-01-22 04:00:00,1730.58,1733.26,1697.09,1709.81,1779,47,0
2025-01-22 05:00:00,1708.82,1711.08,1673.75,1691.07,1785,47,0
2025-01-22 06:00:00,1691.12,1699.05,1680.08,1682.06,1789,47,0
2025-01-22 07:00:00,1681.56,1699.68,1671.5,1686.98,1778,47,0
2025-01-22 08:00:00,1686.95,1699.46,1680.6,1695.11,1783,47,0
2025-01-22 09:00:00,1694.69,1703.88,1666.24,1669.63,1784,47,0
2025-01-22 10:00:00,1669.64,1684.48,1662.24,1682.37,1779,47,0
2025-01-22 11:00:00,1682.36,1726.31,1678.99,1725.83,1784,47,0
2025-01-22 12:00:00,1725.12,1726.23,1691.12,1702.0,1777,47,0
2025-01-22 13:00:00,1701.44,1707.08,1680.93,1683.41,1787,47,0
2025-01-22 14:00:00,1683.43,1699.93,1673.87,1697.78,1781,47,0
2025-01-22 15:00:00,1697.6,1726.14,1694.26,1710.22,1790,47,0
2025-01-22 16:00:00,1710.44,1722.49,1682.74,1685.43,1779,47,0
2025-01-22 17:00:00,1685.81,1686.29,1651.19,1658.12,1784,47,0
2025-01-22 18:00:00,1657.67,1671.94,1653.69,1656.63,1782,47,0
2025-01-22 19:00:00,1656.36,1668.97,1646.77,1660.27,1784,47,0
2025-01-22 20:00:00,1660.81,1690.49,1656.94,1685.87,1784,47,0
2025-01-22 21:00:00,1685.82,1700.03,1679.21,1680.0,1784,47,0
2025-01-22 22:00:00,1680.68,1692.32,1665.43,1684.49,1783,47,0
2025-01-22 23:00:00,1684.81,1713.11,1677.1,1712.34,1787,47,0
2025-01-23 00:00:00,1712.31,1752.51,1712.31,1750.82,1778,47,0
2025-01-23 01:00:00,1750.75,1751.79,1733.26,1743.23,1783,47,0
2025-01-23 02:00:00,1743.97,1760.59,1738.26,1759.19,1783,47,0
2025-01-23 03:00:00,1758.84,1773.14,1746.25,1754.6,1777,47,0
2025-01-23 04:00:00,1754.84,1782.02,1752.59,1779.89,1792,47,0
2025-01-23 05:00:00,1779.9,1823.88,1779.9,1820.07,1787,47,0
2025-01-23 06:00:00,1819.76,1824.27,1793.43,1810.46,1786,47,0
2025-01-23 07:00:00,1810.84,1817.71,1792.61,1793.8,1778,47,0
2025-01-23 08:00:00,1793.89,1808.3,1784.71,1794.96,1775,47,0
2025-01-23 09:00:00,1794.73,1821.39,1779.22,1782.6,1787,47,0
2025-01-23 10:00:00,1782.81,1792.59,1770.45,1778.49,1784,47,0
2025-01-23 11:00:00,1778.23,1820.83,1776.73,1807.48,1781,47,0
2025-01-23 12:00:00,1807.31,1827.52,1807.31,1823.38,1783,47,0
2025-01-23 13:00:00,1823.34,1825.1,1791.64,1805.08,1787,47,0
2025-01-23 14:00:00,1804.92,1822.92,1789.51,1808.75,1785,47,0
2025-01-23 15:00:00,1809.09,1827.61,1795.61,1817.94,1787,47,0
2025-01-23 16:00:00,1818.22,1821.59,1801.36,1807.44,1783,47,0
2025-01-23 17:00:00,1806.94,1812.52,1788.01,1806.8,1790,47,0
2025-01-23 18:00:00,1806.27,1813.06,1782.36,1790.57,1785,47,0
2025-01-23 19:00:00,1791.01,1815.27,1781.62,1803.81,1779,47,0
2025-01-23 20:00:00,1804.46,1807.6,1787.98,1803.13,1789,47,0
2025-01-23 21:00:00,1803.06,1808.29,1754.39,1776.82,1785,47,0
2025-01-23 22:00:00,1776.72,1822.31,1772.81,1813.23,1784,47,0
2025-01-23 23:00:00,1812.16,1812.91,1757.31,1769.91,1784,47,0
2025-01-24 00:00:00,1770.21,1786.34,1765.76,1774.39,1785,47,0
2025-01-24 01:00:00,1773.94,1783.12,1761.5,1767.77,1783,47,0
2025-01-24 02:00:00,1767.01,1796.3,1759.19,1789.79,1790,47,0
2025-01-24 03:00:00,1790.22,1833.11,1789.36,1830.83,1781,47,0
2025-01-24 04:00:00,1830.68,1831.82,1809.14,1822.81,1786,47,0
2025-01-24 05:00:00,1822.51,1830.18,1805.45,1828.73,1783,47,0
2025-01-24 06:00:00,1828.78,1844.92,1810.38,1810.65,1785,47,0
2025-01-24 07:00:00,1810.8,1839.75,1802.63,1834.1,1780,47,0
2025-01-24 08:00:00,1834.48,1845.52,1802.81,1831.34,1786,47,0
2025-01-24 09:00:00,1831.58,1851.06,1820.56,1833.43,1790,47,0
2025-01-24 10:00:00,1832.63,1836.25,1809.72,1825.2,1784,47,0
2025-01-24 11:00:00,1824.78,1842.23,1809.5,1831.74,1784,47,0
2025-01-24 12:00:00,1830.68,1835.47,1812.12,1814.8,1781,47,0
2025-01-24 13:00:00,1815.34,1841.68,1807.27,1809.59,1785,47,0
2025-01-24 14:00:00,1809.18,1815.9,1784.33,1786.7,1788,47,0
2025-01-24 15:00:00,1786.18,1819.15,1784.02,1791.9,1780,47,0
2025-01-24 16:00:00,1792.02,1844.72,1792.02,1826.78,1785,47,0
2025-01-24 17:00:00,1827.33,1877.27,1827.33,1857.75,1790,47,0
2025-01-24 18:00:00,1858.44,1874.18,1845.85,1865.23,1788,47,0
2025-01-24 19:00:00,1865.34,1890.03,1861.47,1870.2,1788,47,0
2025-01-24 20:00:00,1870.84,1873.3,1835.95,1835.95,1793,47,0
2025-01-24 21:00:00,1835.12,1907.06,1832.25,1901.57,1785,47,0
2025-01-24 22:00:00,1901.31,1913.22,1893.83,1904.68,1786,47,0
2025-01-24 23:00:00,1904.55,1949.76,1901.22,1949.04,1783,47,0
2025-01-25 00:00:00,1949.13,1974.43,1946.34,1947.59,1784,47,0
2025-01-25 01:00:00,1947.3,1957.86,1919.08,1925.52,1791,47,0
2025-01-25 02:00:00,1924.79,1979.54,1921.73,1975.46,1787,47,0
2025-01-25 03:00:00,1974.07,1993.92,1971.45,1992.0,1785,47,0
2025-01-25 04:00:00,1992.56,2032.68,1989.76,2029.22,1791,47,0
2025-01-25 05:00:00,2029.39,2073.51,2022.4,2064.42,1790,47,0
2025-01-25 06:00:00,2064.43,2076.85,2052.05,2062.94,1789,47,0
2025-01-25 07:00:00,2063.48,2077.92,2048.6,2051.33,1786,47,0
2025-01-25 08:00:00,2051.29,2083.55,2049.85,2062.82,1798,47,0
2025-01-25 09:00:00,2063.69,2072.67,2046.31,2058.27,1786,47,0
2025-01-25 10:00:00,2059.24,2063.58,2036.59,2044.47,1784,47,0
2025-01-25 11:00:00,2044.17,2064.39,2031.17,2054.82,1784,47,0
2025-01-25 12:00:00,2055.05,2069.32,2043.48,2054.35,1786,47,0
2025-01-25 13:00:00,2054.37,2056.95,2026.23,2032.14,1787,47,0
2025-01-25 14:00:00,2033.34,2046.27,2018.16,2034.46,1794,47,0
2025-01-25 15:00:00,2035.11,2039.71,2002.78,2012.44,1788,47,0
2025-01-25 16:00:00,2013.22,2031.98,1998.19,1999.07,1786,47,0
2025-01-25 17:00:00,1998.45,2025.45,1987.3,2019.9,1787,47,0
2025-01-25 18:00:00,2020.39,2047.93,2009.92,2033.69,1790,47,0
2025-01-25 19:00:00,2032.89,2032.89,2002.91,2017.01,1787,47,0
2025-01-25 20:00:00,2016.82,2033.31,2003.82,2009.73,1790,47,0
2025-01-25 21:00:00,2010.42,2018.44,1988.97,1993.13,1781,47,0
2025-01-25 22:00:00,1992.74,2003.55,1977.36,2003.55,1791,47,0
2025-01-25 23:00:00,2002.88,2019.48,2002.72,2017.88,1777,47,0
2025-01-26 00:00:00,2017.99,2055.65,2017.99,2055.27,1785,47,0
2025-01-26 01:00:00,2054.77,2054.83,2018.78,2029.45,1786,47,0
2025-01-26 02:00:00,2028.8,2046.23,2019.32,2025.06,1778,47,0
2025-01-26 03:00:00,2024.68,2035.47,2013.97,2029.53,1788,47,0
2025-01-26 04:00:00,2030.04,2034.86,1998.28,2013.23,1789,47,0
2025-01-26 05:00:00,2012.35,2046.49,2004.59,2041.24,1784,47,0
2025-01-26 06:00:00,2042.03,2046.01,2026.3,2039.56,1790,47,0
2025-01-26 07:00:00,2038.65,2059.96,2020.41,2021.91,1789,47,0
2025-01-26 08:00:00,2021.87,2039.27,1995.41,2001.84,1785,47,0
2025-01-26 09:00:00,2000.97,2012.72,1977.43,1986.15,1787,47,0
2025-01-26 10:00:00,1986.23,1994.82,1967.49,1978.62,1780,47,0
2025-01-26 11:00:00,1978.73,1992.57,1962.0,1982.46,1777,47,0
2025-01-26 12:00:00,1981.83,2002.81,1959.97,1999.33,1783,47,0
2025-01-26 13:00:00,1999.3,2020.64,1988.87,2017.53,1784,47,0
2025-01-26 14:00:00,2016.92,2018.66,1961.69,1967.68,1791,47,0
2025-01-26 15:00:00,1968.1,2005.15,1964.87,1997.62,1783,47,0
2025-01-26 16:00:00,1998.24,2005.68,1972.94,1990.54,1788,47,0
2025-01-26 17:00:00,1989.73,2016.66,1985.27,2015.18,1786,47,0
2025-01-26 18:00:00,2015.48,2042.55,2013.5,2026.61,1790,47,0
2025-01-26 19:00:00,2026.48,2078.19,2021.36,2054.49,1787,47,0
2025-01-26 20:00:00,2055.39,2083.07,2050.27,2074.75,1787,47,0
2025-01-26 21:00:00,2074.72,2085.38,2053.74,2072.92,1784,47,0
2025-01-26 22:00:00,2072.63,2112.19,2068.35,2111.44,1790,47,0
